calle,x0,y0,x1,y1,mano,regla,hInicio,hFin
DIAZ VELEZ AV.-58.4316594673117,-34.6088157047934,-58.4305857378127,-34.6088052806268,derecho,PERMITIDO ESTACIONAR,22,6
DIAZ VELEZ AV.-58.4316594673117,-34.6088157047934,-58.4305857378127,-34.6088052806268,derecho,PROHIBIDO ESTACIONAR,7,21
BESARES-58.4765670424703,-34.5472483663507,-58.4773814290753,-34.5475175774458,izquierdo,PERMITIDO ESTACIONAR,0,24
CONESA-58.4761575291383,-34.5479342548089,-58.476480645078,-34.5472750494903,izquierdo,PERMITIDO ESTACIONAR,0,24
VILELA-58.4770125455438,-34.5482802389011,-58.4761973344326,-34.5480033069715,izquierdo,PERMITIDO ESTACIONAR,0,24
ZAPIOLA-58.4774188734844,-34.5475857551978,-58.4770965820921,-34.5482526813672,izquierdo,PERMITIDO ESTACIONAR,0,24
CONESA-58.4765636290598,-34.547110497215,-58.4768892570138,-34.5464459945498,izquierdo,PERMITIDO ESTACIONAR,0,24
ZAPIOLA-58.4778194552589,-34.5467535550024,-58.4775246988463,-34.5473681947315,izquierdo,PERMITIDO ESTACIONAR,0,24
CORREA-58.477377863637,-34.5455900613259,-58.4774502590161,-34.5456145040207,izquierdo,PERMITIDO ESTACIONAR,0,24
CONESA-58.4769719765813,-34.5462801336357,-58.4772962367809,-34.5456184469186,izquierdo,PERMITIDO ESTACIONAR,0,24
RUIZ HUIDOBRO-58.4778153123326,-34.5466161736853,-58.4773693639878,-34.5464695644888,izquierdo,PERMITIDO ESTACIONAR,0,24
ZAPIOLA-58.478217519938,-34.545923381549,-58.4778993940914,-34.5465868164666,izquierdo,PERMITIDO ESTACIONAR,0,24
CONESA-58.4773803693114,-34.5454539228553,-58.4777071414118,-34.5447871641207,izquierdo,PERMITIDO ESTACIONAR,0,24
ZAPIOLA-58.4786211205648,-34.5450945276302,-58.4783218808637,-34.5457029671778,izquierdo,PERMITIDO ESTACIONAR,0,24
ARIAS-58.4781839899007,-34.5439464957892,-58.4789876592587,-34.5442117538682,izquierdo,PERMITIDO ESTACIONAR,0,24
CONESA-58.4777856555392,-34.5446217680306,-58.4781027564292,-34.543974728092,izquierdo,PERMITIDO ESTACIONAR,0,24
RAMALLO-58.4786210397515,-34.5449573904264,-58.4784903793491,-34.5449129495292,izquierdo,PERMITIDO ESTACIONAR,0,24
ZAPIOLA-58.4790244467792,-34.5442793438124,-58.4787041525655,-34.5449306119701,izquierdo,PERMITIDO ESTACIONAR,0,24
CONESA-58.4781817242453,-34.5438112242705,-58.4785044679867,-34.543152632932,izquierdo,PERMITIDO ESTACIONAR,0,24
ZAPIOLA-58.4794266302183,-34.5434553567323,-58.4792735123421,-34.5437708886245,izquierdo,PERMITIDO ESTACIONAR,0,24
PICO-58.4789953634982,-34.542288970813,-58.4797947983189,-34.5425546749139,izquierdo,PERMITIDO ESTACIONAR,0,24
CONESA-58.4785846266514,-34.5429869360496,-58.4789116517261,-34.5423194977184,izquierdo,PERMITIDO ESTACIONAR,0,24
DEHEZA-58.4794237099175,-34.5433188195632,-58.4786201842208,-34.5430551418001,izquierdo,PERMITIDO ESTACIONAR,0,24
ZAPIOLA-58.4798285148007,-34.5426239906362,-58.4795055805933,-34.5432894026261,izquierdo,PERMITIDO ESTACIONAR,0,24
MANZANARES-58.4740828365847,-34.5497900297742,-58.4747981825539,-34.5501685650626,izquierdo,PERMITIDO ESTACIONAR,0,24
JARAMILLO-58.4742560846324,-34.5508827925919,-58.4737240759962,-34.5506060445739,izquierdo,PERMITIDO ESTACIONAR,0,24
PAROISSIEN-58.4747633927064,-34.5485611943867,-58.4755583121217,-34.5488274897606,izquierdo,PERMITIDO ESTACIONAR,0,24
BESARES-58.4755686557832,-34.546912107824,-58.476316698335,-34.5471622498149,izquierdo,PERMITIDO ESTACIONAR,0,24
VILELA-58.475996016205,-34.5479361336784,-58.4752011033356,-34.5476660663744,izquierdo,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4316836434527,-34.6620538940169,-58.4309565472297,-34.6616542981441,derecho,PROHIBIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4314916882482,-34.6607568130063,-58.432329997288,-34.6611394233508,derecho,PROHIBIDO ESTACIONAR,0,24
