fecha_conteo,dia_conteo,mes_conteo,anio_conteo,ubicacion_conteo,longitud_conteo,latitud_conteo,comuna_conteo,cantidad_carriles_via_conteos,especificacion_via_conteos,tipo_circulacion_via_conteos,sentido_circulacion_conteo,conteo_vehiculos
2025-05-08,8,5,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,5664
2025-05-15,15,5,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,5058
2025-05-22,22,5,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,5073
2025-05-29,29,5,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4862
2025-06-05,5,6,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4849
2025-06-12,12,6,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,5185
2025-06-19,19,6,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4545
2025-06-26,26,6,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4947
2025-07-03,3,7,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,5011
2025-07-10,10,7,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4920
2025-07-17,17,7,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4911
2025-07-24,24,7,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4758
2025-07-31,31,7,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,4722
2025-01-03,3,1,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,3636
2025-01-10,10,1,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,3220
2025-01-17,17,1,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,3068
2025-01-24,24,1,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,2922
2025-01-31,31,1,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,2834
2025-02-07,7,2,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,2945
2025-02-21,21,2,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,3432
2025-02-28,28,2,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,3012
2025-03-06,6,3,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,3611
2025-03-20,20,3,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,2770
2025-03-27,27,3,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5840
2025-04-03,3,4,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5477
2025-04-10,10,4,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5701
2025-04-17,17,4,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,6257
2025-04-24,24,4,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5935
2025-05-01,1,5,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,3391
2025-05-08,8,5,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,6107
2025-05-15,15,5,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5893
2025-05-22,22,5,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,6111
2025-05-29,29,5,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,4948
2025-06-05,5,6,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,6070
2025-06-12,12,6,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5504
2025-06-19,19,6,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5941
2025-06-26,26,6,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,4488
2025-07-03,3,7,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,6232
2025-07-10,10,7,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5456
2025-07-17,17,7,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5215
2025-07-24,24,7,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5698
2025-07-31,31,7,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5749
2025-01-03,3,1,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6674
2025-01-10,10,1,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6342
2025-01-17,17,1,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6488
2025-01-24,24,1,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,5778
2025-01-31,31,1,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6630
2025-02-07,7,2,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6435
2025-02-14,14,2,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6732
2025-02-21,21,2,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6694
2025-02-28,28,2,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6815
2025-03-06,6,3,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,7111
2025-03-13,13,3,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6828
2025-03-20,20,3,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6222
2025-03-27,27,3,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6939
2025-04-03,3,4,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6948
2025-04-10,10,4,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,7128
2025-04-17,17,4,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6939
2025-04-24,24,4,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6863
2025-05-01,1,5,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,4222
2025-05-08,8,5,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,8004
2025-05-15,15,5,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6959
2025-05-22,22,5,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,7772
2025-05-29,29,5,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6689
2025-06-05,5,6,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,7531
2025-06-12,12,6,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,7961
2025-06-19,19,6,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,7263
2025-06-26,26,6,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6888
2025-07-03,3,7,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6899
2025-07-10,10,7,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6696
2025-07-17,17,7,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6709
2025-07-24,24,7,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6731
2025-07-31,31,7,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,6783
2025-01-03,3,1,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,7529
2025-01-10,10,1,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,6992
2025-01-17,17,1,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,7609
2025-01-24,24,1,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,8088
2025-01-31,31,1,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,10525
2025-02-07,7,2,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11358
2025-02-14,14,2,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11410
2025-02-21,21,2,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11427
2025-02-28,28,2,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11733
2025-03-06,6,3,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,12412
2025-03-13,13,3,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11377
2025-03-20,20,3,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,1475
2025-03-27,27,3,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,12158
2025-04-03,3,4,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11325
2025-04-10,10,4,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11775
2025-04-24,24,4,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,4647
2025-05-01,1,5,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,5435
2025-05-08,8,5,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,12424
2025-05-15,15,5,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11786
2025-05-22,22,5,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,12256
2025-05-29,29,5,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,10971
2025-06-05,5,6,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,12252
2025-06-12,12,6,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11710
2025-06-19,19,6,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,12374
2025-06-26,26,6,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11913
2025-07-03,3,7,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,12892
2025-07-10,10,7,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,7928
2025-07-17,17,7,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,7756
2025-07-24,24,7,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,11015
2025-01-03,3,1,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1519
2025-01-10,10,1,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1679
2025-01-17,17,1,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1623
2025-01-24,24,1,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1115
2025-01-31,31,1,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1634
2025-02-07,7,2,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1693
2025-02-14,14,2,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1571
2025-02-21,21,2,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1832
2025-02-28,28,2,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1700
2025-03-06,6,3,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1842
2025-03-13,13,3,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1866
2025-03-20,20,3,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1732
2025-03-27,27,3,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,2022
2025-04-03,3,4,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1855
2025-04-10,10,4,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1866
2025-04-17,17,4,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1709
2025-04-24,24,4,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1686
2025-05-08,8,5,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1805
2025-05-15,15,5,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1575
2025-05-22,22,5,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1643
2025-05-29,29,5,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1624
2025-06-05,5,6,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1566
2025-06-12,12,6,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1595
2025-06-19,19,6,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1793
2025-06-26,26,6,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1491
2025-07-03,3,7,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1613
2025-07-10,10,7,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1680
2025-07-17,17,7,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1455
2025-07-24,24,7,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1319
2025-07-31,31,7,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1559
2025-01-03,3,1,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5722
2025-01-10,10,1,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5202
2025-01-17,17,1,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5939
2025-01-24,24,1,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,3205
2025-01-31,31,1,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5596
2025-02-07,7,2,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6817
2025-02-14,14,2,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6737
2025-02-21,21,2,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5573
2025-02-28,28,2,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6148
2025-03-06,6,3,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5735
2025-03-13,13,3,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5817
2025-03-20,20,3,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5193
2025-03-27,27,3,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5918
2025-04-03,3,4,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5044
2025-04-10,10,4,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6143
2025-04-17,17,4,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6295
2025-04-24,24,4,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5891
2025-05-01,1,5,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,3251
2025-05-08,8,5,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,7296
2025-05-15,15,5,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5552
2025-05-22,22,5,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6340
2025-05-29,29,5,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6093
2025-06-05,5,6,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6462
2025-06-12,12,6,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,3628
2025-06-19,19,6,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6896
2025-06-26,26,6,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,7824
2025-07-03,3,7,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,7722
2025-07-10,10,7,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6983
2025-07-17,17,7,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,7996
2025-07-24,24,7,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6651
2025-07-31,31,7,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6666
2025-01-03,3,1,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6015
2025-01-10,10,1,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6475
2025-01-17,17,1,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6662
2025-01-24,24,1,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6094
2025-01-31,31,1,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6729
2025-02-07,7,2,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7054
2025-02-14,14,2,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6852
2025-02-21,21,2,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6962
2025-02-28,28,2,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7000
2025-03-06,6,3,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7280
2025-03-13,13,3,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6583
2025-03-20,20,3,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,2033
2025-03-27,27,3,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6921
2025-04-03,3,4,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6523
2025-04-10,10,4,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6848
2025-04-17,17,4,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6630
2025-04-24,24,4,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7106
2025-05-01,1,5,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7269
2025-05-08,8,5,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7488
2025-05-15,15,5,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6969
2025-05-22,22,5,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7091
2025-05-29,29,5,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6645
2025-06-05,5,6,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7181
2025-06-12,12,6,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7280
2025-06-19,19,6,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7258
2025-06-26,26,6,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7053
2025-07-03,3,7,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7144
2025-07-10,10,7,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7057
2025-07-17,17,7,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7191
2025-07-24,24,7,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7121
2025-07-31,31,7,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,6927
2025-01-03,3,1,2025,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,,Carriles Exclusivos,doble,oeste,4465
